Var1,ASP14_i10_plus_midlow
H3ETer,0.675
H3MTer_L,NaN
H3MTer_U,NaN
H4ET3er,1.49
H4ETer,0.675
H5MTer_L,0.316
H5MTer_U,0.316
H6_ET2er,1.11
H6ET3er,1.49
H6_ETer,0.675
H6MTer_L,NaN
H6MTer_U,NaN
H7ET2er,1.11
H7_ETer,0.675
H7MTer_L,NaN
H7MTer_U,NaN
H7_TAer,1.31
H8MTer_L,NaN
H8MTer_U,NaN
H8TAer,1.31
HACD1m,2.379
HACD1x,1.868
HACD9m,1.744
HAS1,NaN
HAS2,NaN
HAtly,NaN
HBZOPT10m,NaN
HCO3_CLt,NaN
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,0.674
HDCEAtr,NaN
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX1,1.839
HEX10,1.839
HEX4,1.839
HEX7,1.839
HEXCCOAtx,NaN
HEXCCPT1,0.626
HEXCCPT2,NaN
HEXCCRNt,NaN
HEXCt,NaN
HGNTOR,NaN
HIBDm,1.323
HISD,NaN
HISDC,NaN
HISt4,3.159
HISTASE,NaN
HISTAtu,NaN
HISTAVESSEC,0.851
HIStiDF,NaN
HIStN1,NaN
HKt,NaN
HKYNH,NaN
HMBS,1.271
HMGCOARr,1.815
HMGCOASi,1.522
HMGCOASim,NaN
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,0.851
HMGLx,0.851
HOMt4,1.439
HOXG,1.96
HPACtr,NaN
HPCLx,NaN
HPDCACRNCPT1,0.626
HPDCACRNCPT2,NaN
HPDCACRNt,NaN
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,3.178
HPYRRy,1.773
HPYRtp,NaN
HRETNtn,NaN
HS1ly,NaN
HS2ly,NaN
HS3ly,NaN
HS4ly,NaN
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,NaN
HSD11B2r,NaN
HSD17B1,NaN
HSD17B2r,0.257
HSD17B42x,1.868
HSD17B4x,1.868
HSD17B7r,1.009
HSD17B8r,0.257
HSD17B9r,1.009
HSD3A1r,NaN
HSD3A2r,NaN
HSD3B11,NaN
HSD3B11r,NaN
HSD3B12r,NaN
HSD3B13,NaN
HSD3B13r,NaN
HSD3B2r,NaN
HSD3B3r,NaN
HSD3B7P,NaN
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htm,1.081
Htr,NaN
Htx,NaN
HXANtl,NaN
HXANtx,NaN
HXPRT,1.916
HYPOE,NaN
HYPTROX,NaN
HYXNt,NaN
ICDHxm,1.524
ICDHy,2.272
ICDHyp,2.272
ICDHyrm,1.314
IDHPOXOX2b,NaN
IDHPOXOX3,NaN
IDHPOXOX4,NaN
IDHPOXOXb,NaN
IDOAASE1ly,NaN
IDOAASE2ly,NaN
IDOAASE3ly,NaN
IDOAASE4ly,NaN
IDOURtly,1.454
IDPtn,NaN
ILEt4,NaN
ILEt5m,NaN
ILETA,2.991
ILETAm,1.222
ILEtec,NaN
IMACTD,1.989
IMACTD_m,1.074
IMPC,2.225
IMPD,2.273
INOSTO,NaN
INSKm,NaN
INSt,0.291
INSt4,NaN
INStl,NaN
INStm,0.291
INSTt2r,0.317
INSTt4,2.476
IPDDIx,2.039
IPDPtr,NaN
IPDPtx,NaN
It,NaN
ITCOAL1m,0.779
ITCOALm,1.697
ITPtn,NaN
IZPN,NaN
KAS8,0.396
KCC2t,NaN
KCCt,NaN
KDNH,NaN
KHK,NaN
KHK2,NaN
KHK3,NaN
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSIt,NaN
KSItly,NaN
Kt3g,0.294
KYN,NaN
KYN3OX,NaN
KYNAKGAT,NaN
KYNATESYN,NaN
LACZe,1.948
LACZly,1.948
LALDO,2.509
LALDO2x,0.794
LAPCOAl,0.831
LCADi,1.989
LCADi_D,1.989
LCADi_Dm,1.895
LCADim,1.895
LCAT1e,NaN
LCTStg,NaN
LCTStl,NaN
LCYSTAT,1.861
LCYSTATm,2.022
LCYSTCBOXL,NaN
LDH_D,NaN
LDH_L,3.178
LDH_Lm,3.178
LEUKTRA4t,NaN
LEUKTRA4tr,NaN
LEUKTRB4t,NaN
LEUKTRB4tr,NaN
LEUKTRC4t,NaN
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,NaN
LEUKTRF4t,NaN
LEUt4,2.016
LEUt5m,NaN
LEUTA,2.991
LEUTAm,1.222
LEUtec,NaN
LFORKYNHYD,NaN
LGNCCOAtx,NaN
LGNCCPT1,0.626
LGNCCPT2,NaN
LGNCCRNt,NaN
LGNCt,NaN
LGTHL,2.537
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,1.542
L_LACDcm,0.805
L_LACt2r,2.421
L_LACt4r,NaN
L_LACtcm,NaN
L_LACtm,2.421
LNELDCCPT1,0.626
LNELDCCPT2,NaN
LNELDCCRNt,NaN
LNELDCt,NaN
LNLCCPT1,0.626
LNLCCPT2,NaN
LNLCCRNt,NaN
LNLCt,0.674
LNLNCACPT1,0.626
LNLNCACPT2,NaN
LNLNCACRNt,NaN
LNLNCAt,0.674
LNLNCGCPT1,0.626
LNLNCGCPT2,NaN
LNLNCGCRNt,NaN
LNLNCGt,0.674
LNS14DM,NaN
LNSTLSr,1.21
LPASE,NaN
LPCHOLt,NaN
LPCOXp,NaN
LPS,NaN
LPS2,NaN
LPS2e,NaN
LPS3,1.745
LPS3e,NaN
LPS4e,NaN
LPSe,NaN
LRAT,NaN
LRAT1,NaN
LRAT2,NaN
LS3,NaN
LSTO1r,NaN
LSTO2r,NaN
LTA4H,2.015
LTC4CP,NaN
LTC4Sr,2.417
LTD4DP,NaN
LTDCL,NaN
LYSMTF1n,1.802
LYSMTF2n,1.802
LYSMTF3n,1.802
LYSOXp,NaN
LYSt4,NaN
LYStiDF,1.439
LYStip,NaN
LYStm,NaN
LYStn,NaN
M1316Mg,NaN
M13N2Tg,NaN
M13N4Tg,NaN
M14NTg,NaN
M16N4Tg,NaN
M16N6Tg,1.455
M16NTg,NaN
M4ATAer,1.31
M4BET2er,1.11
M4BTAer,1.31
M4CET3er,1.49
M4MPDOL_Lter,NaN
M4MPDOL_Uter,NaN
M7MASNBterg,NaN
M8MASNterg,NaN
MACACI,NaN
MACOXO,NaN
MAGt,NaN
MALSO3tm,NaN
MALSO4tm,NaN
MALT,NaN
MALTe,NaN
MALTly,NaN
MALtm,NaN
MALTSULtm,NaN
MALTt1r,1.716
MAN1_6B1er,NaN
MAN1_7Ber,NaN
MAN1PT2,1.434
MAN2_6B1er,NaN
MAN2_7Cer,NaN
MAN6PI,NaN
MANt1r,1.716
MANt4,NaN
MANter,NaN
MANtg,NaN
MANtly,NaN
MAOLNOR,NaN
MAOX,NaN
MCCCrm,0.48
MCD,NaN
MCDm,NaN
MCDp,NaN
MCITS,NaN
MCLACCYSR,NaN
MCLOR,3.178
MCOATA,0.396
MCOATAm,NaN
MCPST,0.81
MDH,2.638
MDHm,2.638
MDRPD,NaN
ME1m,0.959
ME2,1.701
ME2m,0.959
MECOALm,1.697
MECOAS1m,0.779
MELATN23DOX,NaN
MELATNOX,2.156
MEOHt2,NaN
MEOHtly,NaN
MEOHtr,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,2.216
METLEUex,0.624
METS,1.669
METt4,3.159
METtec,NaN
MEVK1x,NaN
MG1er,NaN
MG2er,NaN
MG3er,NaN
MGACONm,NaN
MGCHrm,NaN
MGSA,NaN
MGSA2,NaN
MHISOR,NaN
MI13456PK,NaN
MI13456Ptn,NaN
MI1345PKn,NaN
MI1345PP,0.584
MI1346PKn,NaN
MI1346Ptn,NaN
MI134P4P,NaN
MI134PK,NaN
MI134PP,0.459
MI13PP,NaN
MI1456PKn,NaN
MI145P6Kn,NaN
MI145PK,NaN
MI145PKn,NaN
MI145PP,0.584
MI14P4P,NaN
MI14PP,0.459
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PP,1.743
MI1PS,0.729
MI3456PK,NaN
MI34PP,1.565
MI3PP,0.508
MI4PP,0.508
MICITDr,NaN
MINOHPtn,NaN
MLTG1,NaN
MLTG1e,NaN
MLTG1ly,NaN
MM5ag,NaN
MM5bg,NaN
MM5cg,NaN
MM6ag,NaN
MM6B1ag,NaN
MM6B1bg,NaN
MM6B2g,NaN
MM6bg,NaN
MM7Ag,NaN
MM7B1g,NaN
MM7B2g,NaN
MM7Cag,NaN
MM7Cbg,NaN
MM8Ag,NaN
MM8Ber,NaN
MM8Cg,NaN
MMCD,NaN
MMCDm,NaN
MMCDp,NaN
MMEm,1.078
MMMm,1.586
MMSAD1m,NaN
MMSAD3m,NaN
MMTSADm,NaN
MOGAT,NaN
MTAP,1.026
MTHFC,1.99
MTHFCm,2.214
MTHFD,1.99
MTHFD2,2.214
MTHFD2m,2.214
MTHFDm,2.214
MTHGXLt,NaN
MTRI,NaN
N2M2NMASNt,NaN
N2M2NMASNtly,NaN
N3Tg,0.555
N4Tg,NaN
NABTNO,1.989
NABTNOm,1.074
NACASPAH,NaN
NACASPtm,NaN
NACHEX10ly,1.517
NACHEX11ly,1.517
NACHEX12ly,1.517
NACHEX13ly,1.517
NACHEX14ly,1.517
NACHEX15ly,1.517
NACHEX16ly,1.517
NACHEX17ly,1.517
NACHEX18ly,1.517
NACHEX19ly,1.517
NACHEX1ly,1.517
NACHEX20ly,1.517
NACHEX21ly,1.517
NACHEX22ly,1.517
NACHEX23ly,1.517
NACHEX24ly,1.517
NACHEX25ly,1.517
NACHEX26ly,1.517
NACHEX27ly,1.517
NACHEX2ly,1.517
NACHEX3ly,1.517
NACHEX4ly,1.517
NACHEX5ly,1.517
NACHEX6ly,1.517
NACHEX7ly,1.517
NACHEX8ly,1.517
NACHEX9ly,1.517
NACHEXA10ly,1.219
NACHEXA11ly,1.219
NACHEXA12ly,1.219
NACHEXA13ly,1.219
NACHEXA14ly,1.219
NACHEXA15ly,1.219
NACHEXA16ly,1.219
NACHEXA17ly,1.219
NACHEXA18ly,1.219
NACHEXA19ly,1.219
NACHEXA1ly,1.219
NACHEXA20ly,1.219
NACHEXA21ly,1.219
NACHEXA22ly,1.219
NACHEXA2ly,1.219
NACHEXA3ly,1.219
NACHEXA4ly,1.219
NACHEXA5ly,1.219
NACHEXA6ly,1.219
NACHEXA7ly,1.219
NACHEXA8ly,1.219
NACHEXA9ly,1.219
NACUP,NaN
NADH2_u10m,0.354
NADHtpu,NaN
NADHtru,NaN
NADK,NaN
NADN,NaN
NADNe,NaN
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,NaN
NADPtru,NaN
NADPtxu,NaN
NADS2,0.86
NADtn,NaN
NADtpu,NaN
NADtru,NaN
NAGA2ly,0.501
NAGAlby,NaN
NAGAly,0.501
NAGLCAly,NaN
NAHCO3_HCLt,NaN
NAIt,NaN
NaKt,2.039
NAt,2.476
NAt3_1,0.771
NAt3_1g,0.294
NAt5,0.771
NAtx,NaN
NBAHH_ir,1.153
NCAMUP,NaN
NCCt,NaN
NCKt,NaN
NCNt,NaN
NDP10ex,0.921
NDP3ex,0.921
NDP6,1.257
NDP7er,1.885
NDP7ex,0.921
NDP7g,1.885
NDP8,1.773
NDP8ex,0.921
NDPK1,1.887
NDPK10,1.887
NDPK10m,1.825
NDPK10n,1.887
NDPK1m,1.825
NDPK1n,1.887
NDPK2,1.887
NDPK2m,1.825
NDPK2n,1.887
NDPK3,1.887
NDPK3m,1.825
NDPK3n,1.887
NDPK4,1.887
NDPK4m,1.825
NDPK4n,1.887
NDPK5,1.887
NDPK5m,1.825
NDPK5n,1.887
NDPK6,1.887
NDPK6m,1.825
NDPK6n,1.887
NDPK7,1.887
NDPK7m,1.825
NDPK7n,1.887
NDPK8,1.887
NDPK8m,1.825
NDPK8n,1.887
NDPK9,1.887
NDPK9m,1.825
NDPK9n,1.887
NH4t3r,NaN
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,1.565
NKCCt,1.565
NMNATm,NaN
NMNATn,0.884
NMNATr,NaN
NMNS,2.18
NMNtn,NaN
NMPTRCOX,NaN
NNATm,NaN
NNATn,0.884
NNATr,0.884
NNMT,1.84
NORANMT,NaN
NOS1,NaN
NOS2,NaN
NOt,NaN
NP1,1.382
NPTHLte,NaN
NRPPHRSFt,NaN
NRPPHRSULT,NaN
NRPPHRt4_2_r,NaN
NRPPHRtu,NaN
NRPPHRVESSEC,0.851
NRVNCCOAtx,NaN
NRVNCCPT1,0.626
NRVNCCPT2,NaN
NRVNCCRNt,NaN
NRVNCt,NaN
NS26T2g,NaN
NS26Tg,NaN
NT5C,3.021
NTD1,NaN
NTD10,3.021
NTD11,3.021
NTD12,NaN
NTD1m,NaN
NTD2,NaN
NTD2e,3.021
NTD2l,0.831
NTD2m,NaN
NTD3,3.021
NTD3l,0.831
NTD4,3.021
NTD4e,3.021
NTD4l,0.831
NTD5,3.021
NTD5l,0.831
NTD5m,NaN
NTD6,3.021
NTD6l,0.831
NTD7,1.483
NTD7e,3.021
NTD7l,0.831
NTD8,3.021
NTD8l,0.831
NTD9,3.021
NTD9e,3.021
NTD9l,0.831
NTMELYStner,NaN
NTP3e,0.921
NTPP10,1.654
NTPP11,1.654
NTPP9,1.654
O16G1e,NaN
O16G2e,NaN
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2t,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OAGD3te,NaN
OAGD3tg,NaN
OAGT3te,NaN
OAGT3tg,NaN
OBDHc,NaN
OCBTm,NaN
OCCOAtm,NaN
OCCOAtx,NaN
OCDCAtr,0.674
OCDCEAtr,0.674
OCOAT1m,1.9
OCTAt,NaN
ODECOAtx,NaN
OIVD1m,1.148
OIVD2m,1.148
OIVD3m,1.148
OMEPRAZOLEte,NaN
OMPDC,1.743
ONPTHLte,NaN
OPAHir,NaN
ORETNF,NaN
ORETNF2,NaN
ORETNtn,NaN
ORETNtn2,NaN
ORNDC,1.668
ORNt3m,NaN
ORNt4m,NaN
ORNTArm,2.426
ORNtiDF,1.439
ORPT,1.743
OXAHCOtex,1.456
OXAtp,NaN
P45011A1m,NaN
P45011B11m,NaN
P45011B12m,NaN
P45011B21m,NaN
P45017A1r,NaN
P45017A2r,NaN
P45017A3r,NaN
P45017A4r,NaN
P45019A1r,NaN
P45019A2r,NaN
P4501B1r,2.156
P45021A1r,NaN
P45021A2r,NaN
P45027A11m,NaN
P45027A12m,NaN
P45027A13m,NaN
P45027A14m,NaN
P45027A15m,NaN
P45027A16m,NaN
P45027A1m,NaN
P4502A6,NaN
P4502C18,NaN
P4502C19,NaN
P4502C8,NaN
P4502C9,NaN
P4502C92,NaN
P4502C93,NaN
P4502C94,NaN
P4502D6,NaN
P4502E1,NaN
P4502F1,NaN
P45039A1r,NaN
P4503A4,NaN
P4503A43r,NaN
P4503A5,0.277
P4503A7r,NaN
P45046A1r,NaN
P4504B1r,NaN
P4504F121r,NaN
P4504F122r,NaN
P4504F123r,NaN
P4504F81r,NaN
P4507A1r,NaN
P4507B11r,NaN
P4507B12r,NaN
P4508B11r,NaN
P4508B13r,NaN
P450LTB4r,NaN
P450SCC1m,NaN
P5CDm,NaN
P5CRm,1.184
P5CRxm,1.184
PA_HSter,NaN
PA_HStg,NaN
PA_HStn,NaN
PACCOAL,NaN
PAFH,1.488
PAFHe,NaN
PAFS,NaN
PAFt,NaN
PAIL_HStn,NaN
PAIL45P_HStn,NaN
PAIL4P_HStn,NaN
PAN4PP,NaN
PAPStg,1.203
PAPtg,NaN
PCFLOPm,NaN
PCHOL_HSter,NaN
PCHOL_HStg,NaN
PCHOLP_hs,1.176
PCHOLPg_hs,1.176
PCHOLPm_hs,1.176
PCHOLPr_hs,1.176
PCLAD,NaN
PCLYSOX,NaN
PCm,NaN
PCREATtmdiffir,NaN
PCRNtc,NaN
PCRNtm,NaN
PCt,0.78
PDE1,1.774
PDE1g,NaN
PDE4,0.81
PDE4g,NaN
PDE4n,NaN
PDHm,1.598
PDX5PO,1.058
PDXPP,NaN
PE_HSter,NaN
PE_HStg,NaN
PE_HStm,NaN
PEAMNO,NaN
PECGONCOATr,NaN
PEFLIP,NaN
PEFLIPm,NaN
PEPCK,NaN
PEPCKm,NaN
PEPLYStn,NaN
PERILLYLte,NaN
PEROXx,1.868
PEt,NaN
PETHCT,NaN
PETOHMm_hs,1.003
PETOHMr_hs,1.003
PFK,1.947
PFK26,1.536
PGCD,2.183
PGDI,NaN
PGDIr,NaN
PGESr,0.42
PGI,2.505
PGISr,NaN
PGK,2.671
PGL,0.805
PGLer,NaN
PGLYCP,NaN
PGLYCt,NaN
PGM,2.257
PGMT,1.246
PGPP_hs,NaN
PGPPT,0.766
PGS,NaN
PGSr,NaN
PHACCOAGLNAC,NaN
PHCDm,NaN
PHCHGSm,NaN
PHEACGLNt,NaN
PHEMEt,NaN
PHEMEtm,NaN
PHEt4,3.159
PHETA1,1.861
PHETA1m,2.022
PHEtec,NaN
PHETHPTOX2,NaN
PHYCBOXL,NaN
PHYHx,1.5
PHYQt,NaN
PHYTt,NaN
PI345P3P,2.597
PI345P3Pn,2.597
PI345P5P,2.229
PI345P5Pn,NaN
PI34P3Pn,NaN
PI34P4Pn,NaN
PI34P5K,0.544
PI34P5Kn,NaN
PI3P3Pn,NaN
PI3P4K,1.378
PI3P4Kn,NaN
PI3P5K,0.544
PI45P3K,1.557
PI45P3Kn,NaN
PI45P4P,NaN
PI45P5P,2.229
PI45P5Pn,NaN
PI45PLC,1.815
PI45PLCn,1.815
PI4P3K,1.557
PI4P3Ker,NaN
PI4P3Kn,NaN
PI4P5K,2.561
PI4P5Kn,NaN
PI4PLC,1.815
PI4PLCn,1.815
PI4PP,NaN
PI5P3K,1.557
PI5P3Ker,NaN
PI5P4K,1.378
PI5P4Kn,NaN
PIACGT,1.354
PIK3,1.557
PIK3er,NaN
PIK3n,NaN
PIK4,1.378
PIK4n,NaN
PIK5,0.544
PIK5n,NaN
PIPLC,1.815
PIPLCn,1.815
PIt2m,NaN
PIt7,NaN
PIter,NaN
PItg,NaN
PItn,NaN
PItx,NaN
PLA2,NaN
PLA2_2,1.215
PLA2_2e,1.215
PLYSPSer,1.405
PMANM,1.571
PMEVKx,NaN
PMI12346PH,0.316
PMI12346PHn,1.699
PMI1346PH,0.316
PMI1346PHn,1.699
PMTCOAtx,NaN
PNP,1.382
PNTEH,NaN
PNTK,1.468
PNTKm,NaN
PNTOt5,1.542
PPA,2.391
PPA2,NaN
PPA2m,NaN
PPAer,1.594
PPAm,2.167
PPAn,NaN
PPAP,NaN
PPAt,NaN
PPAtm,NaN
PPBNGS,0.586
PPCDC,0.818
PPCOACm,NaN
PPCOAOm,1.83
PPD2CSPp,NaN
PPDOx,0.794
PPDOy,2.461
PPItr,NaN
PPItx,NaN
PPM,1.246
PPMI12346Ptn,NaN
PPMI1346Ptn,NaN
PPNCL3,1.719
PPOR,NaN
PPPG9tm,NaN
PPPGOm,0.396
PPPItn,NaN
PRAGSr,2.21
PRASCS,2.302
PRDX,2.835
PRDXl,NaN
PRFGS,1.266
PRGNLONESULT,NaN
PRGNLONEtm,NaN
PRGNLONEtr,NaN
PRGSTRNt,NaN
PRISTANALtx,NaN
PRISTCOAtx,NaN
PRISTtx,NaN
PRO1xm,NaN
PROAKGOX1r,2.191
PROD2,NaN
PROD2m,NaN
PRODt2r,NaN
PRODt2rL,NaN
PROSTGD2t,NaN
PROSTGE1t,NaN
PROSTGE1t3,0.766
PROSTGE2t,1.066
PROSTGE2t2,NaN
PROSTGE2t3,0.766
PROSTGF2t,NaN
PROSTGH2t,NaN
PROSTGI2t,NaN
PROSTGI2tr,NaN
PROt2r,NaN
PROt2rL,NaN
PROt4,3.159
PROtm,NaN
PRPNCOAHYDm,2.379
PRPNCOAHYDx,NaN
PRPPS,1.616
PS_HSter,NaN
PS_HStg,NaN
PSDm_hs,0.586
PSERT,1.938
PSFLIP,NaN
PSFLIPm,NaN
PSP_L,1.608
PSSA1_hs,1.138
PSSA2_hs,NaN
PSt3,NaN
PTDCACRNCPT1,0.626
PTDCACRNCPT2,NaN
PTDCACRNt,NaN
PTDCAt,NaN
PTE2x,0.769
PTE3x,0.485
PTE4x,0.485
PTE5x,0.485
PTHPS,1.72
PTHPSn,1.72
PTPAT,1.247
PTRCAT1,2.556
PTRCOX1,NaN
PUNP1,1.382
PUNP2,1.382
PUNP3,1.382
PUNP4,1.382
PUNP5,1.382
PUNP6,1.382
PUNP7,1.382
PVD3,NaN
PYAM5POr,1.058
PYAM5Ptm,NaN
PYDAMK,1.719
PYDAMtr,NaN
PYDX5Ptm,NaN
PYDXDH,NaN
PYDXK,1.719
PYDXNK,1.719
PYDXNtr,NaN
PYDXPP,NaN
PYDXtr,NaN
PYK,3.105
PYLALDOX,1.989
PYLALDOXm,1.074
PYNP2r,1.42
PYRt2m,2.421
PYRt2p,2.421
PYRt2r,2.421
QUILSYN,NaN
RADH,NaN
RADH2,NaN
RADH3,NaN
RADH4,NaN
RAHY,NaN
RAI1,NaN
RAI2,NaN
RAI3,1.223
RAI4,NaN
RAtn,NaN
RAtn3,NaN
RBFK,0.572
RBK,NaN
RBK_D,NaN
RBTt,NaN
RDH1,NaN
RDH1a,2.116
RDH2,NaN
RDH2a,2.116
RDH3,NaN
RDH3a,2.116
RDH4,NaN
RETFA,NaN
RETFAt,NaN
RETFAt1,NaN
RETFAt2,NaN
RETH,1.476
RETH1,NaN
RETH1e,NaN
RETH2,NaN
RETH2e,NaN
RETHe,NaN
RETI1,NaN
RETI2,NaN
RETI3,NaN
RETNCOA,NaN
RETNGLCt,NaN
RETNGLCt2,NaN
RETNGLCt2r,NaN
RETNGLCtr,NaN
RETNt,NaN
RETNtr,NaN
RETNtr2,NaN
RETt,NaN
RIBFLVt3,NaN
RIBt,NaN
RIBt2,NaN
RNDR1,1.616
RNDR2,1.616
RNDR3,1.616
RNDR4,1.616
RNMK,NaN
RPE,1.908
RPI,NaN
RTOT_2,NaN
RTOT_3,NaN
RTOT1,NaN
RTOT2,NaN
RTOT3,NaN
RTOT4,NaN
RTOT5,NaN
RTOT6,NaN
RTOTAL2CRNCPT1,0.626
RTOTAL2CRNCPT2,NaN
RTOTAL2CRNt,NaN
RTOTAL2t,NaN
RTOTAL3CRNCPT1,0.626
RTOTAL3CRNCPT2,NaN
RTOTAL3CRNt,NaN
RTOTAL3t,NaN
RTOTALCRNCPT1,0.626
RTOTALCRNCPT2,NaN
RTOTALCRNt,NaN
RTOTALt,NaN
Rtotaltl,NaN
Rtotaltp,NaN
S23T2g,0.503
S23T3g,NaN
S23T4g,0.503
S23Tg,0.456
S26Tg,NaN
S2L2FN2M2MASNt,NaN
S2L2FN2M2MASNtly,NaN
S2L2N2M2MASNtly,NaN
S2T1g,NaN
S2T2g,NaN
S2T3g,NaN
S2T4g,1.325
S2TASE1ly,1.933
S2TASE2ly,1.933
S2TASE3ly,1.933
S2TASE4ly,NaN
S2TASE5ly,NaN
S3T1g,NaN
S3T2g,NaN
S3T3g,NaN
S3TASE1ly,NaN
S3TASE2ly,NaN
S3TASE3ly,NaN
S4T1g,0.722
S4T2g,0.722
S4T3g,0.722
S4T4g,NaN
S4T5g,NaN
S4T6g,0.722
S4TASE1ly,1.755
S4TASE2ly,1.755
S4TASE3ly,1.755
S4TASE4ly,1.755
S4TASE5ly,1.755
S6T10g,NaN
S6T11g,NaN
S6T12g,NaN
S6T13g,NaN
S6T14g,NaN
S6T15g,0.947
S6T16g,NaN
S6T17g,NaN
S6T18g,0.947
S6T19g,0.947
S6T1g,NaN
S6T20g,0.947
S6T21g,0.947
S6T22g,NaN
S6T23g,NaN
S6T24g,0.947
S6T25g,1.397
S6T2g,NaN
S6T3g,0.947
S6T4g,NaN
S6T5g,NaN
S6T6g,NaN
S6T7g,NaN
S6T8g,NaN
S6T9g,NaN
S6TASE10ly,0.679
S6TASE11ly,2.015
S6TASE12ly,2.015
S6TASE13ly,2.015
S6TASE14ly,2.015
S6TASE15ly,2.015
S6TASE16ly,2.015
S6TASE17ly,2.015
S6TASE18ly,2.015
S6TASE19ly,2.015
S6TASE1ly,2.015
S6TASE20ly,2.015
S6TASE21ly,2.015
S6TASE22ly,0.679
S6TASE23ly,2.015
S6TASE24ly,2.015
S6TASE25ly,0.679
S6TASE26ly,2.015
S6TASE2ly,2.015
S6TASE3ly,2.015
S6TASE4ly,0.679
S6TASE5ly,0.679
S6TASE6ly,0.679
S6TASE7ly,0.679
S6TASE8ly,0.679
S6TASE9ly,0.679
SACCD3m,1.669
SACCD4m,1.669
SADT,2.571
SALMCOM,1.841
SALMCOM2,NaN
SAMHISTA,NaN
SARCOXp,NaN
SARCStex,NaN
SARCStm,NaN
SARCStp,NaN
SARDHm,NaN
SBPP1er,0.61
SBPP3er,0.61
SBTD_D2,1.66
SBTR,2.461
SCP21x,2.169
SCP22x,2.169
SCP2x,2.169
SCPx,2.169
SEAHCYSHYD,2.193
SEAHCYStn,NaN
SEASMETtn,NaN
SELADT,2.571
SELCYSLY,NaN
SELCYSLY2,NaN
SELCYSTGL,0.317
SELCYSTS,1.024
SELMETAT,2.216
SELNPS,NaN
SELt4_3,NaN
Ser_Thrtg,NaN
SERALANaEx,1.977
SERASNNaEx,1.977
SERCYSNaEx,1.977
SERDGLNexR,1.981
SERDGLYexR,1.981
SERGLNexR,1.981
SERGLNNaEx,1.977
SERGLYexR,1.981
SERHL,NaN
SERLYSNaex,NaN
SERPT,1.396
SERt4,3.159
SERTHRNaEx,1.977
SERtN1,NaN
SERtp,NaN
SFGTH,2.26
SGALSIDEtg,NaN
SGALSIDEtl,NaN
SGPL11r,2.007
SGPL12r,2.007
SIAASE,NaN
SIAASE2ly,0.679
SIAASE3ly,0.679
SIAASE4ly,0.679
SIAASEly,0.679
SIAT4Bg,0.503
SIAT9g,1.458
sink_citr_c,NaN
sink_pre_prot_r,NaN
SLCBK1,NaN
SLDt,NaN
SLDx,2.638
SLDxm,2.341
SMPD3g,1.29
SMPD3l,0.69
SMPD4,NaN
SMS,0.307
SO4CLtex2,NaN
SO4HCOtex,1.456
SO4OXAtex2,NaN
SO4t4_2,NaN
SO4tl,NaN
SOAT11,1.704
SOAT11r,1.704
SOAT12,1.704
SOAT12r,1.704
SPC_HSt,NaN
SPH1Pte,NaN
SPH1Ptr,NaN
SPHGNtr,NaN
SPHINGStl,NaN
SPHINGStr,NaN
SPHK21c,NaN
SPHMDAc,NaN
SPHMYLNtg,NaN
SPHMYLNtl,NaN
SPHS1Pte,NaN
SPHS1Ptr,NaN
SPMDOX,NaN
SPMS,1.5
SPODM,2.715
SPODMe,NaN
SPODMm,1.654
SPODMn,2.715
SPODMx,2.715
SPR,NaN
SPRMS,2.429
SPRn,NaN
SPTix,NaN
SQLEr,1.711
SQLSr,2.481
SR5AR2r,0.692
SR5ARr,0.692
SRTN23OX,NaN
SRTNACT,NaN
SRTNMTX,NaN
SRTNt6_2_r,NaN
SRTNtu,NaN
ST3GAL21g,0.503
ST3GAL22g,0.503
ST3GAL23g,0.503
ST3GAL31g,NaN
ST3GAL61g,NaN
ST3GAL62g,NaN
ST6GALNAC21,NaN
ST6GALNAC22,NaN
ST6GALNAC23,NaN
ST6GALNAC24,NaN
ST6GALNAC25,NaN
ST6GALNAC26,NaN
ST6GALNAC27,NaN
ST6GALNAC28,NaN
